x,y,yaw
3.7259832547847918,7.532210142883092,1.9654638708767045
3.7161707379923348,7.555631719165765,1.9696813308057812
3.706269064575513,7.578983921302674,1.9740619174196383
3.6962751640883904,7.602264023474171,1.9786067166813652
3.6861859660850302,7.625469299860615,1.983316831945462
3.6759984001194925,7.6485970246423625,1.988193380768443
3.66570939574584,7.671644471999767,1.993237491504921
3.655315882518139,7.69460891611319,1.9984502996802727
3.644814789990447,7.717487631162986,2.0038329441287943
3.634203047716831,7.7402778913295105,2.009386562888852
3.6234775852513508,7.762976970793124,2.015112288846067
3.6126353321480704,7.785582143734183,2.0210112451150386
3.6016732179610518,7.808090684333037,2.0270845401519724
3.590588172244358,7.830499866770053,2.0333332625910656
3.57937712455205,7.852806965225582,2.039758475797631
3.5680370044381937,7.875009253879981,2.0463612121325467
3.5565647414568486,7.89710400691361,2.0531424669241085
3.5449572651620778,7.91908849850682,2.060103192143738
3.5332115051079467,7.940960002839975,2.067244289785437
3.5213243908485135,7.962715794093424,2.0745666049480453
3.509292851937845,7.984353146447534,2.0820709186244923
3.4971138179300003,8.00586933408265,2.0897579402021065
3.4847842183790445,8.027261631179137,2.0976282996816593
3.4723009828390388,8.048527311917349,2.1056825396263754
3.459661040864047,8.069663650477644,2.113921106853058
3.44686132200813,8.090667921040378,2.1223443438834044
3.4338987558253513,8.111537397785904,2.1309524801749706
3.4207702718697734,8.132269354894586,2.139745623157049
3.4074727996954595,8.152861066546777,2.1487237490989655
3.3940032688564736,8.173309806922836,2.157886693843758
3.3803586089068736,8.193612850203113,2.1672341434438014
3.366535749400726,8.213767470567975,2.1767656247410616
3.3525316198920927,8.23377094219777,2.186480495937403
3.3383431499350356,8.25362053927286,2.1963779372056194
3.3239672690836173,8.2733135359736,2.2064569413980935
3.3094009068919013,8.292847206480346,2.2167163049123806
3.29464099291395,8.312218824973456,2.2271546187791618
3.279684456703825,8.331425665633288,2.2377702600410934
3.2645282278155903,8.350465002640195,2.248561383495797
3.249169235803307,8.36933411017454,2.2595259138795654
3.2336044102210395,8.388030262416672,2.270661538570618
3.2178306806228485,8.406550733546954,2.281965700893878
3.201844976562797,8.424892797745741,2.2934355996389657
3.185644228858671,8.443053727353389,2.3050757322760194
